"GEO_ID","NAME","P003001","P003002","P003003","P003004","P003005","P003006","P003007","P003008"
"id","Geographic Area Name","Total","Total!!White alone","Total!!Black or African American alone","Total!!American Indian and Alaska Native alone","Total!!Asian alone","Total!!Native Hawaiian and Other Pacific Islander alone","Total!!Some Other Race alone","Total!!Two or More Races"
"1600000US4868708","Somerset city, Texas","1631","1294","9","29","0","0","263","36"
"1600000US4868720","Somerville city, Texas","1376","857","350","12","1","2","119","35"
"1600000US4868828","Sour Lake city, Texas","1813","1669","42","8","16","1","47","30"
"1600000US4868846","South Alamo CDP, Texas","3361","3228","0","0","1","0","127","5"
"1600000US4868966","South Fork Estates CDP, Texas","70","60","0","0","0","0","10","0"
"1600000US4869020","South Houston city, Texas","16983","11192","262","146","95","3","4678","607"
"1600000US4869032","Southlake city, Texas","26575","23454","548","92","1655","9","253","564"
"1600000US4869072","South La Paloma CDP, Texas","345","303","0","0","0","0","37","5"
"1600000US4869104","Southmayd city, Texas","992","880","10","25","8","0","53","16"
"1600000US4869272","Southside Place city, Texas","1715","1337","44","7","264","0","24","39"
"1600000US4869120","South Mountain town, Texas","384","355","2","0","2","0","19","6"
"1600000US4869140","South Padre Island town, Texas","2816","2630","32","13","40","1","64","36"
"1600000US4869194","South Point CDP, Texas","1376","1240","7","10","1","0","100","18"
"1600000US4869326","South Toledo Bend CDP, Texas","524","507","3","1","3","0","7","3"
"1600000US4869380","Spade CDP, Texas","73","55","7","0","0","0","11","0"
"1600000US4869432","Sparks CDP, Texas","4529","4084","6","26","6","0","392","15"
"1600000US4869476","Spearman city, Texas","3368","2752","16","43","15","0","443","99"
"1600000US4869548","Splendora city, Texas","1615","1496","17","4","12","0","53","33"
"1600000US4869560","Spofford city, Texas","95","83","1","0","0","0","4","7"
"1600000US5125808","Emporia city, Virginia","5927","1937","3706","19","43","4","127","91"
"1600000US5125877","Enon CDP, Virginia","3466","2788","495","8","48","1","57","69"
"1600000US5125968","Esmont CDP, Virginia","528","217","269","5","0","1","21","15"
"1600000US5126128","Ettrick CDP, Virginia","6682","1165","5236","20","22","0","59","180"
"1600000US5126384","Ewing CDP, Virginia","439","438","0","0","0","0","0","1"
"1600000US5126416","Exmore town, Virginia","1460","845","551","5","19","0","10","30"
"1600000US5126496","Fairfax city, Virginia","22565","15706","1071","111","3432","14","1323","908"
"1600000US5126592","Fairfax Station CDP, Virginia","12030","9487","472","15","1462","5","210","379"
"1600000US5126701","Fair Lakes CDP, Virginia","7942","4117","690","12","2632","2","167","322"
"1600000US5126736","Fairlawn CDP, Virginia","2367","2238","66","4","31","2","8","18"
"1600000US5126875","Fair Oaks CDP, Virginia","30223","17464","2673","62","7815","42","908","1259"
"1600000US5127264","Falmouth CDP, Virginia","4274","3260","623","11","84","9","137","150"
"1600000US4869596","Spring CDP, Texas","54298","34667","10580","320","1707","203","5041","1780"
"1600000US5126944","Fairview CDP, Virginia","240","100","136","0","4","0","0","0"
"1600000US5127040","Fairview Beach CDP, Virginia","391","370","11","1","2","0","2","5"
"1600000US2758036","St. Peter city, Minnesota","11196","10091","369","64","180","0","263","229"
"1600000US2758072","St. Rosa city, Minnesota","68","68","0","0","0","0","0","0"
"1600000US2758090","St. Stephen city, Minnesota","851","843","0","1","0","1","0","6"
"1600000US2758576","Sargeant city, Minnesota","61","59","0","0","1","0","0","1"
"1600000US2758144","St. Vincent city, Minnesota","64","63","0","1","0","0","0","0"
"1600000US2758306","Sanborn city, Minnesota","339","337","0","0","0","0","2","0"
"1600000US2758396","Sandstone city, Minnesota","2849","2037","443","162","18","3","102","84"
"1600000US2758612","Sartell city, Minnesota","15876","15160","138","37","244","5","74","218"
"1600000US2758648","Sauk Centre city, Minnesota","4317","4128","36","6","12","0","96","39"
"1600000US2758684","Sauk Rapids city, Minnesota","12773","12125","150","65","149","2","53","229"
"1600000US2758738","Savage city, Minnesota","26911","22240","1161","119","2269","68","367","687"
"1600000US2758900","Scandia city, Minnesota","3936","3825","4","17","38","0","15","37"
"1600000US2758936","Scanlon city, Minnesota","991","913","4","33","11","0","4","26"
"1600000US2759188","Sedan city, Minnesota","45","45","0","0","0","0","0","0"
"1600000US2759098","Seaforth city, Minnesota","86","86","0","0","0","0","0","0"
"1600000US2759116","Searles CDP, Minnesota","171","171","0","0","0","0","0","0"
"1600000US2759152","Sebeka city, Minnesota","711","696","3","1","0","0","0","11"
"1600000US2759314","Shafer city, Minnesota","1045","1007","5","3","2","0","11","17"
"1600000US2759350","Shakopee city, Minnesota","37076","28537","1601","433","3822","6","1661","1016"
"1600000US2759566","Shelly city, Minnesota","191","180","0","6","1","0","0","4"
"1600000US2759620","Sherburn city, Minnesota","1137","1122","0","0","3","1","1","10"
"1600000US2759782","Shevlin city, Minnesota","176","158","0","4","0","1","4","9"
"1600000US2759998","Shoreview city, Minnesota","25043","21897","560","90","1792","8","150","546"
"1600000US2760376","Silver Lake city, Minnesota","837","832","0","0","2","0","0","3"
"1600000US2760016","Shorewood city, Minnesota","7307","6998","55","21","102","4","22","105"
"1600000US2760250","Silver Bay city, Minnesota","1887","1847","4","6","5","0","6","19"
"1600000US2760322","Silver Creek CDP, Minnesota","256","255","0","1","0","0","0","0"
"1600000US2760754","Skyline city, Minnesota","289","285","0","0","1","0","2","1"
"1600000US2760808","Slayton city, Minnesota","2153","2110","6","3","5","0","14","15"
"1600000US2760844","Sleepy Eye city, Minnesota","3599","3393","1","2","32","0","147","24"
"1600000US2761006","Sobieski city, Minnesota","195","195","0","0","0","0","0","0"
"1600000US2761114","Solway city, Minnesota","96","93","0","0","0","0","0","3"
"1600000US2761204","Soudan CDP, Minnesota","446","429","7","4","4","0","0","2"
"1600000US2761308","South End CDP, Minnesota","25","1","0","24","0","0","0","0"
"1600000US2761402","South Haven city, Minnesota","187","175","1","2","1","0","1","7"
"1600000US2761816","Springfield city, Minnesota","2152","2105","5","4","8","0","12","18"
"1600000US2761492","South St. Paul city, Minnesota","20160","17191","788","152","248","17","1085","679"
"1600000US2761690","Spicer city, Minnesota","1167","1146","1","5","2","0","2","11"
"1600000US2761852","Spring Grove city, Minnesota","1330","1301","9","1","8","0","0","11"
"1600000US2761888","Spring Hill city, Minnesota","85","85","0","0","0","0","0","0"
"1600000US2761996","Spring Lake Park city, Minnesota","6412","5365","246","55","325","1","189","231"
"1600000US2762014","Spring Park city, Minnesota","1669","1570","33","2","44","0","4","16"
"1600000US2762104","Spring Valley city, Minnesota","2479","2420","16","3","13","0","3","24"
"1600000US2762284","Squaw Lake city, Minnesota","107","50","0","55","1","0","0","1"
"1600000US2932140","High Ridge CDP, Missouri","4305","4166","17","17","33","0","29","43"
"1600000US2932248","Hillsboro city, Missouri","2821","2667","79","12","13","1","13","36"
"1600000US2932266","Hillsdale village, Missouri","1478","33","1418","2","0","0","0","25"
"1600000US2932536","Holcomb city, Missouri","635","607","11","0","0","0","14","3"
"1600000US2932572","Holden city, Missouri","2252","2130","31","11","2","8","18","52"
"1600000US2932590","Holland town, Missouri","229","213","0","1","0","0","8","7"
"1600000US2932626","Holliday village, Missouri","137","135","1","1","0","0","0","0"
"1600000US2932662","Hollister city, Missouri","4426","4093","42","53","23","8","124","83"
"1600000US2932752","Holt city, Missouri","447","413","3","7","5","0","2","17"
"1600000US2933004","Hopkins city, Missouri","532","519","9","0","2","0","0","2"
"1600000US2762320","Stacy city, Minnesota","1456","1375","12","5","20","2","7","35"
"1600000US2762356","Stanchfield CDP, Minnesota","118","117","0","0","1","0","0","0"
"1600000US2932770","Holts Summit city, Missouri","3247","2991","128","10","15","2","33","68"
"1600000US2932806","Homestead village, Missouri","185","178","3","2","0","0","0","2"
"1600000US2932824","Homestown city, Missouri","151","4","144","1","0","0","0","2"
"1600000US2933040","Horine CDP, Missouri","821","799","1","4","0","0","4","13"
"1600000US2933076","Hornersville city, Missouri","663","643","0","8","0","0","2","10"
"1600000US2933238","Houston city, Missouri","2081","2005","4","13","9","0","10","40"
"1600000US2933256","Houstonia city, Missouri","220","215","1","1","2","0","0","1"
"1600000US2933292","Houston Lake city, Missouri","235","221","1","0","0","0","7","6"
"1600000US2933364","Howardville city, Missouri","383","22","354","0","4","0","0","3"
"1600000US2933742","Humphreys village, Missouri","118","116","0","0","0","0","0","2"
"1600000US2933652","Hughesville village, Missouri","183","182","0","0","0","0","0","1"
"1600000US0141368","Langston town, Alabama","270","255","3","0","0","0","0","12"
"1600000US0140888","Lakeview town, Alabama","143","124","0","5","0","0","0","14"
"1600000US0140928","Lake View town, Alabama","1943","1824","81","2","14","0","4","18"
"1600000US0141296","Lanett city, Alabama","6468","2542","3716","12","7","1","91","99"
"1600000US0141968","Leeds city, Alabama","11773","9270","1688","42","69","11","462","231"
"1600000US0142016","Leesburg town, Alabama","1027","991","11","0","0","1","5","19"
"1600000US0142160","Leighton town, Alabama","729","316","388","2","1","0","5","17"
"1600000US0142304","Leroy CDP, Alabama","911","716","183","2","0","0","3","7"
"1600000US0142352","Lester town, Alabama","111","110","0","0","0","0","1","0"
"1600000US0142472","Level Plains town, Alabama","2085","1569","258","11","31","4","102","110"
"1600000US0143240","Linden city, Alabama","2123","1084","992","2","5","8","12","20"
"1600000US0142640","Lexington town, Alabama","735","723","0","4","1","0","0","7"
"1600000US0142808","Libertyville town, Alabama","117","104","1","2","0","0","1","9"
"1600000US0143120","Lincoln city, Alabama","6266","4595","1468","30","25","0","60","88"
"1600000US0143264","Lineville city, Alabama","2395","1404","883","7","4","0","35","62"
"1600000US0143336","Lipscomb city, Alabama","2210","487","1347","24","1","0","331","20"
"1600000US0143384","Lisman town, Alabama","539","36","497","0","0","0","0","6"
"1600000US0143648","Littleville town, Alabama","1011","976","7","7","6","0","4","11"
"1600000US0143720","Livingston city, Alabama","3485","1206","2226","2","12","2","14","23"
"1600000US0143744","Loachapoka town, Alabama","180","106","67","0","5","0","0","2"
"1600000US0144344","Louisville town, Alabama","519","256","229","4","0","0","23","7"
"1600000US0143816","Lockhart town, Alabama","516","375","130","1","0","0","4","6"
"1600000US0143888","Locust Fork town, Alabama","1186","1151","7","9","0","0","12","7"
"1600000US0144160","Lookout Mountain CDP, Alabama","1621","1555","38","6","0","0","13","9"
"1600000US0144536","Lowndesboro town, Alabama","115","88","24","0","0","0","3","0"
"1600000US0144608","Loxley town, Alabama","1632","1377","154","11","9","1","55","25"
"1600000US0144728","Luverne city, Alabama","2800","1752","828","7","154","8","22","29"
"1600000US0144800","Lynn town, Alabama","659","646","0","2","0","0","1","10"
"1600000US0145208","McDonald Chapel CDP, Alabama","717","400","282","0","4","0","11","20"
"1600000US0145316","Macedonia CDP, Alabama","292","26","266","0","0","0","0","0"
"1600000US0145784","Madison city, Alabama","42938","31757","6249","226","2993","42","558","1113"
"1600000US0145472","McIntosh town, Alabama","238","88","132","10","1","0","4","3"
"1600000US0145496","McKenzie town, Alabama","530","359","158","2","0","0","0","11"
"1600000US0145640","McMullen town, Alabama","10","1","6","0","0","0","3","0"
"1600000US0145904","Madrid town, Alabama","350","311","30","2","3","0","4","0"
"1600000US0146072","Magnolia Springs town, Alabama","723","696","1","4","3","0","14","5"
"1600000US0146192","Malcolm CDP, Alabama","187","75","107","1","1","0","0","3"
"1600000US0146264","Malvern town, Alabama","1448","1320","70","10","1","0","25","22"
"1600000US0146504","Maplesville town, Alabama","708","488","202","1","0","0","5","12"
"1600000US0146600","Marbury CDP, Alabama","1418","1307","54","2","0","0","25","30"
"1600000US0146696","Margaret town, Alabama","4428","3423","853","13","37","0","37","65"
"1600000US0147848","Megargel CDP, Alabama","62","57","2","2","0","0","0","1"
"1600000US0146768","Marion city, Alabama","3686","1263","2363","7","23","1","8","21"
"1600000US0147728","Maytown town, Alabama","385","344","37","1","0","0","0","3"
"1600000US0147740","Meadowbrook CDP, Alabama","8769","8136","343","8","185","2","27","68"
"1600000US0148052","Memphis town, Alabama","29","0","29","0","0","0","0","0"
"1600000US0148064","Mentone town, Alabama","360","332","7","5","0","0","1","15"
"1600000US0453910","Peeples Valley CDP, Arizona","428","407","2","2","0","0","11","6"
"1600000US0453560","Paulden CDP, Arizona","5231","4330","35","75","19","5","621","146"
"1600000US0453700","Payson town, Arizona","15301","14021","65","355","101","18","475","266"
"1600000US0453770","Peach Springs CDP, Arizona","1090","17","5","1050","0","0","3","15"
"1600000US0454050","Peoria city, Arizona","154065","126584","5182","1471","4971","221","10851","4785"
"1600000US0454190","Peridot CDP, Arizona","1350","8","1","1333","0","0","3","5"
"1600000US0455000","Phoenix city, Arizona","1445632","951958","93608","32366","45597","2555","267214","52334"
"1600000US0455210","Picacho CDP, Arizona","471","281","6","12","0","0","139","33"
"1600000US0455300","Picture Rocks CDP, Arizona","9563","8541","72","138","44","8","472","288"
"1600000US0455560","Pima town, Arizona","2387","2086","9","15","3","3","184","87"
"1600000US0455575","Pimaco Two CDP, Arizona","682","611","3","12","7","0","43","6"
"1600000US0455845","Pine Lake CDP, Arizona","138","133","0","2","0","0","1","2"
"1600000US0455630","Pinal CDP, Arizona","439","348","0","30","7","0","35","19"
"1600000US0455700","Pine CDP, Arizona","1963","1909","4","9","7","8","7","19"
"1600000US0455840","Pinedale CDP, Arizona","487","471","0","0","1","0","6","9"
"1600000US0455880","Pinetop Country Club CDP, Arizona","1794","1635","4","49","20","5","54","27"
"1600000US0455980","Pinetop-Lakeside town, Arizona","4282","3814","25","146","33","0","169","95"
"1600000US0455983","Pinion Pines CDP, Arizona","186","177","0","0","1","0","7","1"
"1600000US0456120","Pinon CDP, Arizona","904","64","3","803","19","0","4","11"
"1600000US0456400","Pirtleville CDP, Arizona","1744","1116","12","16","4","0","557","39"
"1600000US0456470","Pisinemo CDP, Arizona","321","2","0","316","0","0","0","3"
"1600000US0457170","Poston CDP, Arizona","285","16","2","123","0","0","113","31"
"1600000US3608147","Bridgeport CDP, New York","1490","1420","20","10","12","0","2","26"
"1600000US3608092","Brewster Hill CDP, New York","2089","1922","42","0","45","1","41","38"
"1600000US3608103","Briarcliff Manor village, New York","7867","6796","265","6","546","2","98","154"
"1600000US3608136","Bridgehampton CDP, New York","1756","1339","236","6","21","0","133","21"
"1600000US3608169","Bridgewater village, New York","470","455","1","1","3","0","6","4"
"1600000US3608257","Brighton CDP, New York","36609","29203","1860","53","4337","12","267","877"
